"667","90376"
"68330","90376"
"70310","90376"
"73213","90376"
"74070","90376"
"77231","90376"
"79502","90376"
"80057","90376"
"80990","90376"
"82868","90376"
"83573","90376"
"83686","90376"
"83871","90376"
"84704","90376"
"86661","90376"
"87015","90376"
"92849","90376"
"97400","90376"
"99189","90376"
"993","90376"
"10736","90643"
"13506","90643"
"19735","90643"
"22467","90643"
"28252","90643"
"33817","90643"
"35175","90643"
"35257","90643"
"41299","90643"
"46451","90643"
"52019","90643"
"57334","90643"
"63361","90643"
"72622","90643"
"72959","90643"
"77548","90643"
"78637","90643"
"79772","90643"
"86736","90643"
"88472","90643"
"90082","90643"
"90132","90643"
"91442","90643"
"987","90643"
"11076","95030"
"12236","95030"
"13365","95030"
"14094","95030"
"17133","95030"
"20180","95030"
"23373","95030"
"25256","95030"
"27017","95030"
"30110","95030"
"31486","95030"
"31516","95030"
"32419","95030"
"33338","95030"
"37759","95030"
"38476","95030"
"39241","95030"
"40677","95030"
"41406","95030"
"43123","95030"
"43993","95030"
"47670","95030"
"48660","95030"
"49684","95030"
"55915","95030"
"56","95030"
"62754","95030"
"63886","95030"
"64121","95030"
"70452","95030"
"71904","95030"
"79352","95030"
"85356","95030"
"86833","95030"
"90009","95030"
"90779","95030"
"914","95030"
"92949","95030"
"95027","95030"
"95574","95030"
"99268","95030"
"11510","95709"
"12173","95709"
"15430","95709"
"15457","95709"
"16250","95709"
"18752","95709"
"20099","95709"
"21008","95709"
"25143","95709"
"31302","95709"
"33460","95709"
"34126","95709"
"40080","95709"
"40457","95709"
"48423","95709"
"48469","95709"
"50537","95709"
"50598","95709"
"60249","95709"
"62832","95709"
"65443","95709"
"66495","95709"
"66813","95709"
"67051","95709"
"72055","95709"
"72186","95709"
"75395","95709"
"77003","95709"
"80821","95709"
"82974","95709"
"84039","95709"
"84167","95709"
"86969","95709"
"88302","95709"
"89059","95709"
"90220","95709"
"92867","95709"
"931","95709"
"93631","95709"
"96134","95709"
"9953","95709"
"10838","96895"
"11083","96895"
"13081","96895"
"16753","96895"
"17377","96895"
"19582","96895"
"20195","96895"
"21101","96895"
"25380","96895"
"25525","96895"
"25940","96895"
"25942","96895"
"28361","96895"
"33651","96895"
"36019","96895"
"36265","96895"
"36657","96895"
"37454","96895"
"39114","96895"
"4015","96895"
"41091","96895"
"41938","96895"
"44258","96895"
"51923","96895"
"62795","96895"
"64593","96895"
"64893","96895"
"65901","96895"
"66356","96895"
"6712","96895"
"69628","96895"
"70021","96895"
"82301","96895"
"84727","96895"
"84792","96895"
"8807","96895"
"95046","96895"
"9993","96895"
"11419","97302"
"11453","97302"
"14499","97302"
"15070","97302"
"16515","97302"
"17924","97302"
"18338","97302"
"18469","97302"
"20489","97302"
"21692","97302"
"23475","97302"
"28518","97302"
"35042","97302"
"35685","97302"
"36384","97302"
"37869","97302"
"38668","97302"
"38712","97302"
"39520","97302"
"39521","97302"
"39925","97302"
"4034","97302"
"42388","97302"
"45494","97302"
"52494","97302"
"52856","97302"
"54296","97302"
"5961","97302"
"62728","97302"
"64945","97302"
"70395","97302"
"70688","97302"
"70828","97302"
"71389","97302"
"7149","97302"
"78116","97302"
"80610","97302"
"81876","97302"
"83462","97302"
"83696","97302"
"84515","97302"
"85680","97302"
"88793","97302"
"89140","97302"
"91616","97302"
"91992","97302"
"92442","97302"
"92703","97302"
"99451","97302"
"99463","97302"
"13352","99052"
"18499","99052"
"23934","99052"
"25068","99052"
"26102","99052"
"28538","99052"
"37350","99052"
"3739","99052"
"40178","99052"
"40303","99052"
"45002","99052"
"47627","99052"
"48471","99052"
"53152","99052"
"5920","99052"
"61065","99052"
"6287","99052"
"63288","99052"
"72165","99052"
"73394","99052"
"78858","99052"
"79892","99052"
"82402","99052"
"85451","99052"
"86075","99052"
"8853","99052"
"92693","99052"
"92776","99052"
"96067","99052"
"96193","99052"
"97868","99052"
"98940","99052"
"99348","99052"
